project,bug_num,test_name,exception_bug,assertion_bug,exception_lbl,assertion_lbl,assert_err
project,0,test0000,0,0,False,"",""
project,0,test0011,0,0,False,"",""
project,0,test0022,0,0,False,"",""
project,0,test0033,0,0,False,"",""
project,0,test0044,0,0,False,"",""
project,0,test0055,0,0,False,"",""
project,0,test0066,0,0,False,"",""
project,0,test0077,0,0,False,"",""
project,0,test0088,0,0,False,"",""
project,0,test0099,0,0,False,"",""
project,0,test01010,0,0,False,"",""
project,0,test01212,0,0,False,"",""
project,0,test01515,0,0,False,"",""
project,0,test01616,0,0,False,"",""
project,0,test01818,0,0,False,"",""
project,0,test01919,0,0,False,"",""
project,0,test02020,0,0,False,"",""
project,0,test02121,0,0,False,"",""
project,0,test02222,0,0,False,"",""
project,0,test02424,0,0,False,"",""
project,0,test02828,0,0,False,"",""
project,0,test02929,0,0,False,"",""
project,0,test03030,0,0,False,"",""
project,0,test03131,0,0,False,"",""
project,0,test03232,0,0,False,"",""
project,0,test03333,0,0,False,"",""
project,0,test03535,0,0,False,"",""
project,0,test03636,0,0,False,"",""
project,0,test03737,0,0,False,"",""
project,0,test03838,0,0,False,"",""
project,0,test04040,0,0,False,"",""
project,0,test04141,0,0,False,"",""
project,0,test04242,0,0,False,"",""
project,0,test04343,0,0,False,"",""
project,0,test04444,0,0,False,"",""
project,0,test04646,0,0,False,"",""
project,0,test04747,0,0,False,"",""
project,0,test04949,0,0,False,"",""
project,0,test05050,0,0,False,"",""
project,0,test05151,0,0,False,"",""
project,0,test05252,0,0,False,"",""
project,0,test06161,0,0,False,"",""
project,0,test06464,0,0,False,"",""
project,0,test06767,0,0,False,"",""
project,0,test06969,0,0,False,"",""
project,0,test07171,0,0,False,"",""
project,0,test07474,0,0,False,"",""
project,0,test07575,0,0,False,"",""
project,0,test08282,0,0,False,"",""
project,0,test08383,0,0,False,"",""
project,0,test08484,0,0,False,"",""
project,0,test08585,0,0,False,"",""
project,0,test08787,0,0,False,"",""
project,0,test08989,0,0,False,"",""
project,0,test09595,0,0,False,"",""
project,0,test09797,0,0,False,"",""
project,0,test09898,0,0,False,"",""
project,0,test09999,0,0,False,"",""
project,0,test100100,0,0,False,"",""
project,0,test101101,0,0,False,"",""
project,0,test103103,0,0,False,"",""
project,0,test104104,0,0,False,"",""
project,0,test108108,0,0,False,"",""
project,0,test110110,0,0,False,"",""
project,0,test111111,0,0,False,"",""
project,0,test112112,0,0,False,"",""
project,0,test113113,0,0,False,"",""
project,0,test114114,0,0,False,"",""
project,0,test115115,0,0,False,"",""
project,0,test116116,0,0,False,"",""
project,0,test117117,0,0,False,"",""
project,0,test118118,0,0,False,"",""
project,0,test119119,0,0,False,"",""
