project,bug_num,test_name,exception_bug,assertion_bug,exception_lbl,assertion_lbl,assert_err
project,0,test0012,0,0,False,"",""
project,0,test01873,0,0,False,"",""
project,0,test01974,0,0,False,"",""
project,0,test02176,0,0,False,"",""
project,0,test02277,0,0,False,"",""
project,0,test02378,0,0,False,"",""
project,0,test02479,0,0,False,"",""
project,0,test02580,0,0,False,"",""
project,0,test02681,0,0,False,"",""
project,0,test02782,0,0,False,"",""
project,0,test02883,0,0,False,"",""
project,0,test02984,0,0,False,"",""
project,0,test03085,0,0,False,"",""
project,0,test03186,0,0,False,"",""
project,0,test03287,0,0,False,"",""
project,0,test03388,0,0,False,"",""
project,0,test03489,0,0,False,"",""
project,0,test03898,0,0,False,"",""
project,0,test041102,0,0,False,"",""
project,0,test048111,0,0,False,"",""
project,0,test049112,0,0,False,"",""
project,0,test050113,0,0,False,"",""
project,0,test051114,0,0,False,"",""
project,0,test052115,0,0,False,"",""
project,0,test053116,0,0,False,"",""
project,0,test054117,0,0,False,"",""
project,0,test055118,0,0,False,"",""
project,0,test056119,0,0,False,"",""
project,0,test057120,0,0,False,"",""
project,0,test058121,0,0,False,"",""
project,0,test071135,0,0,False,"",""
project,0,test072136,0,0,False,"",""
project,0,test073137,0,0,False,"",""
project,0,test074138,0,0,False,"",""
project,0,test075139,0,0,False,"",""
project,0,test076140,0,0,False,"",""
project,0,test077141,0,0,False,"",""
project,0,test078142,0,0,False,"",""
project,0,test079143,0,0,False,"",""
project,0,test080144,0,0,False,"",""
project,0,test082146,0,0,False,"",""
project,0,test084153,0,0,False,"",""
project,0,test085154,0,0,False,"",""
project,0,test086155,0,0,False,"",""
project,0,test087156,0,0,False,"",""
project,0,test088157,0,0,False,"",""
project,0,test089158,0,0,False,"",""
project,0,test090159,0,0,False,"",""
project,0,test092166,0,0,False,"",""
project,0,test094173,0,0,False,"",""
project,0,test095174,0,0,False,"",""
project,0,test099188,0,0,False,"",""
project,0,test101195,0,0,False,"",""
project,0,test103202,0,0,False,"",""
project,0,test107221,0,0,False,"",""
