project,bug_num,test_name,test_prefix,except_pred,assert_pred
project,0,test000,"public void test000() throws Throwable {
    StdDateFormat stdDateFormat0 = StdDateFormat.instance;
    StdDateFormat stdDateFormat1 = stdDateFormat0.clone();
    assertNotSame(stdDateFormat1, stdDateFormat0);
}",0,
project,0,test055,"public void test055() throws Throwable {
    StdDateFormat stdDateFormat0 = new StdDateFormat();
    StdDateFormat stdDateFormat1 = stdDateFormat0.withTimeZone((TimeZone) null);
    assertNotSame(stdDateFormat1, stdDateFormat0);
}",0,
project,0,test066,"public void test066() throws Throwable {
    TimeZone timeZone0 = StdDateFormat.getDefaultTimeZone();
    StdDateFormat stdDateFormat0 = new StdDateFormat(timeZone0);
    StdDateFormat stdDateFormat1 = stdDateFormat0.withTimeZone(timeZone0);
    assertSame(stdDateFormat1, stdDateFormat0);
}",0,
project,0,test077,"public void test077() throws Throwable {
    StdDateFormat stdDateFormat0 = new StdDateFormat();
    Locale locale0 = Locale.CHINESE;
    StdDateFormat stdDateFormat1 = stdDateFormat0.withLocale(locale0);
    assertNotSame(stdDateFormat1, stdDateFormat0);
}",0,
project,0,test088,"public void test088() throws Throwable {
    StdDateFormat stdDateFormat0 = new StdDateFormat();
    Locale locale0 = Locale.US;
    StdDateFormat stdDateFormat1 = stdDateFormat0.withLocale(locale0);
    assertSame(stdDateFormat1, stdDateFormat0);
}",0,
project,0,test1010,"public void test1010() throws Throwable {
    StdDateFormat stdDateFormat0 = new StdDateFormat();
    try {
        stdDateFormat0.parse(""5925-@T/5DmV\"";-"");
        fail(""Expecting exception: ParseException"");
    } catch (ParseException e) {
        //
        // Can not parse date \""5925-@T/5DmV\"";-\"": not compatible with any of standard forms (\""yyyy-MM-dd'T'HH:mm:ss.SSSZ\"", \""yyyy-MM-dd'T'HH:mm:ss.SSS'Z'\"", \""EEE, dd MMM yyyy HH:mm:ss zzz\"", \""yyyy-MM-dd\"")
        //
        verifyException(""com.fasterxml.jackson.databind.util.StdDateFormat"", e);
    }
}",1,
project,0,test1212,"public void test1212() throws Throwable {
    StdDateFormat stdDateFormat0 = StdDateFormat.instance;
    // Undeclared exception!
    try {
        stdDateFormat0.parse(""-"");
        fail(""Expecting exception: NumberFormatException"");
    } catch (NumberFormatException e) {
        //
        // For input string: \""-\""
        //
        verifyException(""java.lang.NumberFormatException"", e);
    }
}",1,
project,0,test1313,"public void test1313() throws Throwable {
    StdDateFormat stdDateFormat0 = StdDateFormat.instance;
    try {
        stdDateFormat0.parse(""WBls:#1akgiqB"");
        fail(""Expecting exception: ParseException"");
    } catch (ParseException e) {
        //
        // Can not parse date \""WBls:#1akgiqB\"": not compatible with any of standard forms (\""yyyy-MM-dd'T'HH:mm:ss.SSSZ\"", \""yyyy-MM-dd'T'HH:mm:ss.SSS'Z'\"", \""EEE, dd MMM yyyy HH:mm:ss zzz\"", \""yyyy-MM-dd\"")
        //
        verifyException(""com.fasterxml.jackson.databind.util.StdDateFormat"", e);
    }
}",1,
project,0,test1414,"public void test1414() throws Throwable {
    StdDateFormat stdDateFormat0 = new StdDateFormat();
    try {
        stdDateFormat0.parse("".000"");
        fail(""Expecting exception: ParseException"");
    } catch (ParseException e) {
        //
        // Can not parse date \"".000\"": not compatible with any of standard forms (\""yyyy-MM-dd'T'HH:mm:ss.SSSZ\"", \""yyyy-MM-dd'T'HH:mm:ss.SSS'Z'\"", \""EEE, dd MMM yyyy HH:mm:ss zzz\"", \""yyyy-MM-dd\"")
        //
        verifyException(""com.fasterxml.jackson.databind.util.StdDateFormat"", e);
    }
}",1,
project,0,test1616,"public void test1616() throws Throwable {
    StdDateFormat stdDateFormat0 = StdDateFormat.instance;
    String string0 = stdDateFormat0.instance.toString();
    assertEquals(""DateFormat com.fasterxml.jackson.databind.util.StdDateFormat(locale: en_US)"", string0);
}",0,
project,0,test1717,"public void test1717() throws Throwable {
    StdDateFormat stdDateFormat0 = new StdDateFormat();
    try {
        stdDateFormat0.parse(""1hM_S~:tb("");
        fail(""Expecting exception: ParseException"");
    } catch (ParseException e) {
        //
        // Can not parse date \""1hM_S~:tb(\"": not compatible with any of standard forms (\""yyyy-MM-dd'T'HH:mm:ss.SSSZ\"", \""yyyy-MM-dd'T'HH:mm:ss.SSS'Z'\"", \""EEE, dd MMM yyyy HH:mm:ss zzz\"", \""yyyy-MM-dd\"")
        //
        verifyException(""com.fasterxml.jackson.databind.util.StdDateFormat"", e);
    }
}",1,
project,0,test1818,"public void test1818() throws Throwable {
    StdDateFormat stdDateFormat0 = StdDateFormat.instance;
    try {
        stdDateFormat0.parse(""2.25073858507202e-08"");
        fail(""Expecting exception: ParseException"");
    } catch (ParseException e) {
        //
        // Can not parse date \""2.25073858507202e-08\"": not compatible with any of standard forms (\""yyyy-MM-dd'T'HH:mm:ss.SSSZ\"", \""yyyy-MM-dd'T'HH:mm:ss.SSS'Z'\"", \""EEE, dd MMM yyyy HH:mm:ss zzz\"", \""yyyy-MM-dd\"")
        //
        verifyException(""com.fasterxml.jackson.databind.util.StdDateFormat"", e);
    }
}",1,
project,0,test1919,"public void test1919() throws Throwable {
    StdDateFormat stdDateFormat0 = StdDateFormat.instance;
    ParsePosition parsePosition0 = new ParsePosition((-2408));
    // Undeclared exception!
    try {
        stdDateFormat0.instance.parseAsISO8601(""4"", parsePosition0);
        fail(""Expecting exception: StringIndexOutOfBoundsException"");
    } catch (StringIndexOutOfBoundsException e) {
    }
}",0,
project,0,test2020,"public void test2020() throws Throwable {
    ParsePosition parsePosition0 = new ParsePosition(1722);
    StdDateFormat stdDateFormat0 = new StdDateFormat();
    // Undeclared exception!
    try {
        stdDateFormat0.parseAsISO8601(""T+@9:^c"", parsePosition0);
        fail(""Expecting exception: StringIndexOutOfBoundsException"");
    } catch (StringIndexOutOfBoundsException e) {
    }
}",1,
project,0,test2121,"public void test2121() throws Throwable {
    StdDateFormat stdDateFormat0 = StdDateFormat.instance;
    ParsePosition parsePosition0 = new ParsePosition(18);
    Date date0 = stdDateFormat0.parseAsISO8601(""j7N\""O2Vs`: 9pMZ"", parsePosition0);
    assertNull(date0);
}",0,
project,0,test2222,"public void test2222() throws Throwable {
    ParsePosition parsePosition0 = new ParsePosition(1959);
    StdDateFormat stdDateFormat0 = new StdDateFormat();
    Date date0 = stdDateFormat0.parseAsISO8601(""j7N\""O*Rs`: MZ"", parsePosition0);
    assertNull(date0);
}",1,
project,0,test2323,"public void test2323() throws Throwable {
    StdDateFormat stdDateFormat0 = new StdDateFormat();
    try {
        stdDateFormat0.parse(""5925-T/5mU-V\""S-"");
        fail(""Expecting exception: ParseException"");
    } catch (ParseException e) {
        //
        // Can not parse date \""5925-T/5mU-V\""S-\"": not compatible with any of standard forms (\""yyyy-MM-dd'T'HH:mm:ss.SSSZ\"", \""yyyy-MM-dd'T'HH:mm:ss.SSS'Z'\"", \""EEE, dd MMM yyyy HH:mm:ss zzz\"", \""yyyy-MM-dd\"")
        //
        verifyException(""com.fasterxml.jackson.databind.util.StdDateFormat"", e);
    }
}",1,
