project,bug_num,test_name,exception_bug,assertion_bug,exception_lbl,assertion_lbl,assert_err
project,0,test000,0,0,False,"",""
project,0,test011,0,0,False,"",""
project,0,test022,0,0,False,"",""
project,0,test033,0,0,False,"",""
project,0,test044,0,0,False,"",""
project,0,test055,0,0,False,"",""
project,0,test066,0,0,False,"",""
project,0,test1010,0,0,False,"",""
project,0,test1111,0,0,False,"",""
project,0,test1212,0,0,False,"",""
project,0,test1313,0,0,False,"",""
project,0,test1414,0,0,False,"",""
project,0,test1515,0,0,False,"",""
project,0,test1819,0,0,False,"",""
project,0,test2324,0,0,False,"",""
project,0,test2425,0,0,False,"",""
project,0,test2526,0,0,False,"",""
project,0,test2627,0,0,False,"",""
project,0,test2728,0,0,False,"",""
project,0,test2829,0,0,False,"",""
project,0,test2930,0,0,False,"",""
project,0,test3031,0,0,False,"",""
project,0,test3132,0,0,False,"",""
project,0,test3233,0,0,False,"",""
